genre	speaker_ID	text	utterance_duration	pause_duration	duration_PVI	speech_rate	f0_mean	f0_range	f0_PVI	f0_reset
1	10	乍看之下呢	-0.09625905937846137	-1.3178549236261863	71.2094700239534	6.24063904143784	2.29577568713017	12.2977090532668	25.9027667177907	12.17956303027293
1	10	就像一頭迷你黑熊	0.17228176145500063	-0.4746959900417611	55.697806531378	5.38032147420808	-2.20361800854344	13.6046658608455	18.0384485527513	1.427868330218913
1	10	只有巴掌大十分的可愛	0.30022580676815774	-1.4559319556497665	67.6775250384879	5.0092671442168	-1.31208682959318	16.2753305728496	17.5058426525884	4.83305488224949
1	10	但千萬別被他們的外表騙了	0.351216345339342	-0.7825160557860963	39.2368063944127	5.34521158129176	-0.365417397285594	17.4162954836874	22.3452729057945	4.19893190175763
1	10	跳出來照片恐怕是這副模樣	0.30815874035968793	-0.7328282715969815	38.4015479874697	5.90231665928877	-1.53841094090708	14.8059648469345	17.7050360315234	0.2909380459711909
1	10	原來袋獾碰上敵人的時候	0.26026224471497716	-1.8239087409443013	37.9698808065478	6.04130052724077	2.96907860097795	13.4156985459141	15.6423869671249	7.85161250767685
1	10	就會發出來自地獄的怒吼	0.32118402730231416	-0.6882461389442499	35.6402988948799	5.25059665871122	0.540919021694359	15.77479383473	15.4310698163862	2.823918354712859
1	10	聲音非常地刺耳	0.1717264536532312	-0.6289321377282656	54.1577912528078	4.71380471380471	1.02825232404697	17.180745720926	18.2718843180799	2.770517596235416
1	10	而且呢還會發出臭味	0.1673173347481761	-0.6765416331505343	21.7635385603905	6.12244897959184	-1.01770148279036	17.3784996225567	21.8528836498028	4.91658158357826
1	10	因此也被稱為塔斯馬尼亞惡魔	0.3597216784832111	-0.3801764995427157	49.8397213129304	5.678343670830791	-2.19746197646545	17.0538555727542	23.7840065157566	0.7381166405731001
1	10	袋獾的牙齒可以一直長一直長	0.3049857202066722	-0.7212463990471756	45.9816940330508	6.44106426200268	1.32352646886189	18.5519774848253	21.6235998510501	7.9091990385791195
1	10	咬東西的力道比世界上任何同等身形的哺乳動物更強勁	0.6669857183296606	-0.6432095396483051	30.4619197029113	5.16684607104413	0.633299021958796	18.2589259359958	16.0916869299016	3.4502351884973903
1	10	他們頭部巨大	0.07831178733499594	-0.8860566476931799	33.0691098818515	5.01002004008016	2.01255055958688	17.6498039941644	22.5670978829592	7.104678460324591
1	10	上下顎張開可以達到八十度	0.37748838337613266	-0.55501888791206	43.4087876742696	5.0314465408805	0.930322557689981	17.6280194434064	20.755275140649	2.026444130632497
1	10	而且可以咬穿金屬	0.1481088577296967	-1.5228787452805272	45.2108734510671	5.68828213879408	-0.187451368125554	13.1241872219038	19.1997596573258	0.5847537746037914
1	10	破壞家畜的圍欄	0.15075643986030904	-0.5887170869826107	67.4931730819913	4.9469964664311	-1.11505240090831	15.1910793884645	25.2860631680786	1.97244076114837
1	10	把動物的屍體撕成碎片骨頭啃地一乾二凈	0.511509038309229	-0.4592952166892327	39.8424825609759	5.54323725055432	-1.79685399982904	14.4103658658684	20.3291417786312	5.057544969906421
1	10	袋獾是肉食性而且吃腐肉喔	0.367355921026019	-0.5941416006823702	32.5244104746756	5.15021459227468	-0.301223541005426	16.3496935509545	31.2475227628805	5.447069955615646
1	10	甚至喜歡直接睡在動物屍體裡面	0.415874408809005	-0.6675615400843886	45.5568329562182	5.37345513164965	3.23148865682241	15.7244204875663	15.3741713837487	6.280360218559521
1	10	這樣隔天起床就可以繼續用餐	0.2933625547114455	-0.3755116374865521	37.7585339044539	6.61577608142494	-2.92517572798743	13.8128602943165	10.9168805854743	1.368875223322811
1	10	這個反差超大的物種	0.25858939756146077	-1.2941362877161209	38.07421476002	4.96195831955012	3.38426864393613	14.7991390462841	22.0859491825577	11.55621797798926
1	10	感覺就超兇悍沒人打得過他啊	0.37091999217091953	-1.8239087409443013	44.9003901484194	5.53379873999659	2.22819858748626	17.3355039784386	12.8068865639735	0.6594494060080044
1	10	怎麼會搞到瀕臨絕種呢	0.2161659022859931	-0.46218090492672714	23.9915663021896	6.0790273556231	-0.315657036849806	15.8165435817864	18.9631301458521	2.310692406998813
1	10	其實袋獾的命運有點坎坷喔	0.2701662292606937	-1.3675427078152445	39.8849854789103	6.4419153961778	2.2821351475869	17.0866632288221	11.1744706493755	6.0354481612520345
1	10	我們要從三千年前說起	0.16563006237618363	-0.49160496686694427	40.8258157719754	6.82920166632521	-0.973089992622819	15.4129336413297	15.5685191915617	0.7952311686475799
1	10	那三千年前呢澳洲大陸本來是有很多袋獾的	0.4665117384861454	-0.574791948861347	43.5382475266017	6.48995764448695	-1.63904864292068	14.9829815317108	15.5501026911998	0.6930502184238498
1	10	但後來疑似因為古代人獵捕了大量的動物導致袋獾沒有東西吃	0.6413551094122731	-0.43723145698348814	47.789298526793694	6.16607289668402	-1.57681429831693	15.7335924978355	23.4902048761027	5.0565681340525055
1	10	另一個說法是袋獾都被澳洲野犬殺光了	0.4470959848413774	-0.4233131947989987	47.1316099746599	6.07229604229176	2.77756213948267	18.6564055794791	18.7226018147675	6.55810499361883
1	10	此後呢	-0.22054781659593825	-1.3344190089820263	1.59399141141917	4.98504486540379	2.47170977390437	9.37674385614585	30.977517032171	5.98525778035861
1	10	澳洲就剩下塔斯馬尼亞島還看得到袋獾	0.4906045212012307	-0.4739193081979804	58.1939659168758	5.49344018613068	-2.1426279246193	13.5641547664867	21.3490419162717	1.192023144719495
1	10	十九世紀的時候	-0.0069166393019380315	-1.1870866433571599	41.8088928977496	7.11237553342817	1.20743360155677	11.5342525570546	13.0674453290475	4.31278307292199
1	10	島民呢一度因為袋獾會吃他們的家畜	0.39269695325966575	-1.8239087409438903	51.2807953539364	6.47773279352227	-0.176704970606375	13.1866089466345	14.2724069958673	4.17114740751469
1	10	而對袋獾展開大規模的獵殺行動	0.42160392686983106	-0.46903231842806065	22.577764057201	5.3030303030303	-1.70595558265855	16.3802041599691	19.4619316731375	0.6535752564897039
1	10	直到一九四一年	0.039572736592766375	-1.5228787452803216	62.7558159016401	6.39035968595947	-1.8362219993249	15.1065230265394	20.281164158195	2.9603526718825
1	10	一條保護袋獾的法律生效	0.24054924828259971	-1.4559319556497665	39.1066888193506	6.32183908045977	-1.09608630393355	18.1806803433965	18.6764016935698	0.5601597772822804
1	10	才讓他們數量回升	0.18735148222346093	-1.1791420105602404	35.2934807494113	5.19682993374042	-2.39315456373192	13.9752222343046	19.8340537894966	5.83369627048559
1	10	原本塔斯馬尼亞島上呢有高達十四萬隻的袋獾	0.5792117802314991	-0.7097427306054886	32.7474551589057	5.27009222661397	0.288694772023559	19.0120906061619	25.0599581040144	0.70266166491245
1	10	不過到了現在卻只剩下兩萬多隻	0.37747017358213425	-0.6478174818886491	46.1230902997244	5.87026709715292	-2.04215667148026	13.5909021615507	13.6576975270362	4.086876167682897
1	10	兇手呢是一種罕見的臉癌	0.38560627359831223	-0.4285240963180749	34.7582356305984	4.52674897119342	-1.31553604073474	18.9333234946475	30.5035632309481	3.3243209952503108
1	10	在一九九六年科學家首次發現這種奪走袋獾性命的袋獾面部腫瘤病	0.7647139954475383	-0.8538719643218055	33.2959587130483	4.98521625524307	1.01350963347654	16.1944458348233	18.0968681310923	4.62832724267836
1	10	他是一種會傳染的癌症	0.26834391395106466	-0.7958800173440833	33.2259993876863	5.39083557951483	2.77223326142097	17.469969030002	27.8661461980985	6.179440292041282
1	10	袋獾被感染之後呢	0.06445798922691845	-0.9186526921958819	27.8532970435798	6.89655172413793	0.148275261325197	13.6578298159904	14.3803894141356	3.558813378175963
1	10	口腔內跟面部會長出腫瘤	0.30414571276378743	-0.9586073148417197	30.8748984700121	5.46068308181096	-1.67269944985903	11.2146277349646	12.2231891732159	1.3468772505692082
1	10	整張臉腫得跟豬頭一樣	0.17897694729316943	-0.5606673061697278	40.4611250269443	6.62251655629139	-3.60529734469458	9.1408797420711	18.0656468670021	2.97112519355581
1	10	最後會因為無法進食而活活餓死	0.4256972133625911	-0.5767541260631676	26.9208968562286	5.25328330206379	-1.44145164241778	18.1995268474523	14.0476256624931	6.9232008982286395
1	10	感染之後的袋獾在十二到十八個月內死亡的機率達百分之百	0.6384892569546373	-0.47134035476502684	55.4220300024868	5.97701149425287	-1.6582368842244	16.0517811397006	11.7784802770801	1.798196271357614
1	10	這個疾病讓袋獾的數量暴跌百分之八十	0.49861376469975804	-0.5606673061697737	38.1292538153407	5.39305881606497	1.57683227004066	17.85015831572	26.3237574612565	7.24598503324949
1	10	讓動保專家相當地憂心	0.290034611362518	-0.8894102897007813	36.7741557133578	5.12820512820513	0.86585088255665	14.236815967178	17.8152811419728	2.223940833138042
1	10	兩千零八年	-0.08565684288055925	-1.0457574905606588	37.1129619809336	6.09013398294763	-0.00719331033747464	9.32128005134278	22.770755109371	1.6335880927236501
1	10	袋獾就正式被列為瀕危動物名單	0.5065050324048721	-0.8538719643218055	33.7364985534552	4.3613707165109	-1.3265631290223	15.2810733178679	23.7855288370658	3.474294992942817
1	10	代表很可能會滅絕	0.13987908640123647	-0.37892762885637093	19.4207184562079	5.79710144927536	-2.42606609794963	16.7182183105917	12.205210587645	1.2842650864504719
1	10	在人類世界中	0.07110842178244968	-1.1732774798311232	24.7780740681662	5.09381101961117	3.20638462903105	10.8783148698238	21.253557340822	5.97606545278647
1	10	癌症並不會傳染	0.1852871125752025	-0.7604502791595444	28.234952300704	4.56889236994974	-0.0784011958046443	15.978286339758	20.3668664249072	0.8289614316731901
1	10	因為癌細胞無法自己從病人身上跑到另一個健康的個體上	0.6401235183258213	-1.3010299956638822	51.8146266317762	5.72554049102235	-1.50850776539932	16.0580103842488	22.1682195386196	3.57794873710202
1	10	過去曾發生過一些極端罕見的案例	0.44482519950974775	-0.6882461389442796	43.08298940587	5.38599640933573	0.0055958415484796	15.8646821057505	16.1799913304525	4.18927182122094
1	10	例如醫生手術的時候不小心被割傷	0.42975228000240795	-1.5228787452803216	34.2314382423875	5.57620817843866	-0.0205485927900296	14.6926926163185	14.477467087279	1.7675227327434895
1	10	感染到患者身上的癌細胞	0.2966651902615311	-1.1549019599857853	16.5752151462754	5.55555555555556	-1.49031791459688	14.890214996737	24.7046808275404	3.185675462471002
1	10	或者是透過器官捐贈轉移	0.34830486304816066	-0.6528652170899938	16.5204199899408	4.93273542600897	2.32691376424107	16.3559157966903	17.49524187798	4.05241465335948
1	10	但這些癌細胞都活不久	0.18684337032447015	-0.4948500216801035	37.4845353720096	6.50364203954214	0.319972475033233	19.8730350048415	17.1706347023489	4.775900171584601
1	10	在自然界中非常地少見	0.29885307640970665	-0.6777807052660642	53.1985185994406	5.0251256281407	0.0133064700655835	13.5207434752242	18.7879452173551	0.7463115764992131
1	10	目前哺乳動物中除了袋獾的臉癌	0.3756636139608854	-0.8239087409443014	61.605423372329504	5.89473684210526	-0.374434925649678	16.8221076127236	13.1187169407878	1.575169938193929
1	10	以及二零一四年發現的臉癌二點零	0.40568778667277755	-1.1249387366083659	32.2584731140415	5.89390962671906	-2.20748637927009	17.6426776746582	20.2980647043593	3.8596954638357603
1	10	還有另外兩種具傳染性的癌症	0.36078268987328005	-0.6356366453842542	23.1562645481341	5.66448801742919	-0.927566535507556	15.5179711567046	15.6576330830057	3.0646711349035156
1	10	分別是狗狗身上的犬傳染性性病腫瘤	0.5274494443125838	-1.0700704399153544	17.1074002715138	4.74974766965505	-1.89365892499847	14.0025785057527	16.0716546014391	0.6406091018984971
1	10	以及導致敘利亞倉鼠	0.2304233738926403	-0.920818753952357	56.3651989147715	5.294429084063769	-0.17789868541195	15.0260361607501	20.1517030206098	0.42625363011660955
1	10	被列入易危物種的	0.22141423784233868	-0.6108339156354586	37.7878180638701	4.80480480480481	-0.806267198667819	11.0651895816799	17.1981528730329	1.2509808765088328
1	10	傳染性網狀細胞肉瘤	0.29556709996247904	-0.6989700043359819	22.3153158927614	4.55696202531646	-0.16414084940569099	15.0985005841571	24.4761908393269	4.814770169839152
1	10	另外呢還有幾種癌症發生在水生軟體動物	0.47856649559384334	-1.0579919469776584	39.6885084987438	5.98006644518272	-0.0603276358708109	16.0247341368126	22.2046393005158	3.726561274679556
1	10	比如說軟殼蛤的身上	0.22554187718723082	-1.0096611452124957	37.9647504522591	5.35427449580582	-3.40361772130546	13.0812401108013	16.9384710461151	0.41167639829942704
1	10	為了搶救岌岌可危的袋獾	0.25527250510330607	-0.9393021596463543	41.3698496770206	6.11111111111111	1.35356938817591	16.1698876577807	18.9659002662352	9.41482832926752
1	10	澳洲政府就決定挑一塊沒有天敵的新家讓他們安居樂業	0.5797835966168101	-0.553152289844199	42.9223488043586	6.31578947368421	-0.175862397943982	17.3002277754011	12.517534882887	1.019045856952923
1	10	當局選了面積一百一十六平方公里的瑪麗亞島	0.5191977440844067	-0.6989700043359819	32.4277153699122	6.051071039574	-0.601988997483837	18.4873753051435	18.7845121342036	3.287226552289011
1	10	在二零一二年跟二零一三年分批也放了共二十八隻的袋獾	0.631950826259217	-0.688882157337488	41.5796380298437	5.8343057176196	-2.01558745696501	15.0835865742256	15.7808659257659	1.0189550355564903
1	10	到了二零一六年	0.05126831887038519	-1.518557371497536	51.3570812376186	6.22056340531414	2.23027618078209	15.2655012084911	24.6536272730516	9.11306627617506
1	10	袋獾繁衍成功數量突破了一百頭	0.45934724639433727	-0.5934598195660533	36.08628425152791	4.86161752960378	0.95901665129667	15.7098832259786	22.3234330052261	5.2305544825584604
1	10	不過問題來了	-0.07058107428570728	-0.5932895413902117	33.8456571676938	7.05882352941176	0.114061956474381	18.1780517254806	17.3489859493439	2.3456741157928147
1	10	島上原生物種小藍企鵝	0.3085430717846846	-0.6333902896075349	28.3426133052319	4.91424640031451	-1.71048151430516	14.781563294319	25.2334611516765	0.7947645870446721
1	10	全變成了飼料	0.07823925380966605	-1.44855000202727	48.3390566785084	5.01085685652247	-1.67354155865123	15.0228101977119	33.4283672164737	0.5072695888207104
1	10	為國捐軀了	-0.11103465569966275	-1.2269453066356826	27.0282022372278	6.45661157024793	2.09711287486977	14.7571644937315	32.0052516421766	3.203776919474592
1	10	高達三千對企鵝被袋獾吃個精光	0.4167569691687459	-1.2013493545550322	27.3762940840487	5.36254644348259	1.93509528835821	16.3699909874027	18.7486508585826	1.2794348152947506
1	10	去年的研究也發現	0.15748698938484873	-0.868702203402467	51.01001523032	5.56676640456475	1.52828667108003	18.5002275137674	22.9689648407224	2.0199497341795
1	10	袋獾消滅島上絕大多數的短尾水薙鳥	0.5446508485735163	-0.6003262785190033	32.2291615327516	4.56529802836191	-0.273734151364713	17.8112565551622	23.2041129794542	0.5537297304626698
1	10	而且由於袋獾擁有非常好的挖掘能力	0.4438885467773719	-1.0457574905605216	37.7280612179439	5.75746671464556	-0.986549667530883	15.813735937402	23.4171112569712	0.953733185759736
1	10	因此對於在水邊生活	0.29885307640970665	-0.8538719643218055	26.465999429657	4.52261306532663	0.773975659100195	17.139779646171	27.5134516942926	4.79786876782579
1	10	在地面築巢的鳥類	0.15075643986030904	-1.1249387366083659	61.5835425079022	5.65371024734982	-1.03746737746856	16.0051260144459	17.355379818555	1.6294960372816418
1	10	影響更嚴重	0.03941411917613713	-0.49634548075698365	17.641459268402	4.5662100456621	-2.00122580959634	15.0140539842144	11.896093524391	1.5513308094024203
1	10	例如不少蠟嘴雁	0.18358299235101713	-1.0347982989742475	40.3933087569692	4.58685538300242	1.23631956860597	17.5724168627436	45.455041549508	1.1398401910910998
1	10	就被嚇到再也不敢在地面築巢而改在樹上築巢了	0.5952426256396925	-0.9030899869919435	33.5065763658765	5.33306244762171	-3.66368553924472	13.7009311781263	13.2784665903981	1.8749767594300142
1	10	塔斯馬尼亞鳥盟的召集人沃勒表示	0.38291713508753095	-1.4377071355436501	28.2506927934549	6.2111801242236	0.657337665669202	15.4635794522188	21.3919762675268	6.4915843503833095
1	10	這些鳥類的喪生是一個悲傷但不令人意外的結果	0.5824610945249488	-0.6223295606657443	50.4551386813468	5.49234994115339	1.71775589789397	19.6737735585216	20.0833293484298	2.5452378371062974
1	10	每當人類有意或無意的	0.23588179862964204	-0.9030899869919435	28.4993235317333	5.80922504937841	-0.647023985916309	15.9806877969949	22.3348561100895	4.369096813921974
1	10	將哺乳動物放到海島上的時候總會出現相同的災難性衝擊	0.6679196853173615	-0.5010006364198661	50.362109658370706	5.37056928034372	-1.51472701413433	14.3407569949339	16.9186529154297	0.796978360821525
1	10	他認為當局在去年已經成功在澳洲大陸復育袋獾	0.5854043239649571	-0.5528419686577343	29.7399904165166	5.4552539290817	0.804654940438303	14.7156035675405	16.7429938066382	7.40195938519511
1	10	臉癌不大可能消滅整個物種應該再把袋獾送回去才對	0.6556185835412222	-0.45804652554176994	35.3190018336671	5.0828729281768	-0.718744927428655	18.0103440924627	24.8889290974561	1.4105046370793013
1	10	不過塔斯馬尼亞當局則是回應	0.32360269525648944	-0.7099653886374976	35.9072028978044	6.17078843689182	-1.35232034898676	14.0800542407145	26.370563277602	0.2407822387318992
1	10	瑪麗亞島仍是復育計畫的重要一部分	0.443262987458695	-1.0457574905607958	36.3453773729915	5.76576576576577	-1.59288532464081	18.2320410905572	26.8668668162563	2.8449604768464702
1	10	支持者認為這是必要之惡	0.3253103717110612	-0.7569619513136783	36.6942851364703	5.20094562647754	0.133384229171368	13.5096824836066	23.2153999930539	6.9034247309383
1	10	而且呢	-0.12784372725170717	-1.070581074285812	32.5708061002209	4.02684563758389	1.73260288470375	15.4536856713981	13.6253857370938	6.19461967067225
1	10	上述提到的鳥類都屬於無危物種	0.45712462630340883	-0.5373025918982426	45.28796708439231	4.88656195462478	0.0183755526731491	17.1197913111058	24.921853789615	5.7579113804184505
1	10	比如說小藍企鵝在南澳及紐西蘭都看得到	0.47564213755470053	-1.0222763947112876	41.4019850795968	6.02046959662854	-1.28766209277709	18.1535153408761	24.1149837498051	2.527591917729771
1	10	再加上袋獾是食腐動物	0.2706788361447064	-0.49012571499532515	50.9855907551281	5.36193029490617	1.59205414132376	17.0458244727584	15.4173023893686	9.08012722386803
1	10	在維持生態系統平衡上扮演了重要的角色	0.49713706405195807	-0.632271453913003	37.298422620346	5.72974693617699	0.864528582898892	18.2710243237739	28.7724146383743	6.15302859572381
1	10	例如可能迫使外來種的野貓改成黃昏或清晨狩獵	0.6543498399066906	-0.56863623584095	30.8066303391626	4.65446163393767	-0.265192359768853	18.3442882867372	29.7630994195078	1.9907147646366081
1	10	進而保護到袋狸之類的夜行性原生物種	0.5308397786165205	-0.6020599913279624	21.7726715625626	5.00736377025037	-0.471867577033375	14.6284761640899	16.3008867490714	1.6286172827632859
1	10	但反對者們則認為	0.04688519083771014	-1.2823294969975083	20.2931480679042	7.18132854578097	0.896565912592729	16.5587085006716	27.3041700980921	2.697988506889736
1	10	人類不應該再扮演上帝之手任意干預大自然只會造成反撲而已	0.6842886773721564	-0.525346746637962	36.370196886613	5.58566759071538	-0.0438057977915164	18.2423409806814	22.2642126069703	6.836765536622551
1	10	先前澳洲政府就引進有毒的海蟾蜍來清除甘蔗上的害蟲	0.6938763767804973	-0.8239087409443853	40.2061131640442	4.85662828581257	-1.84951926286471	16.1213202975759	27.6445615553216	3.382193798247454
1	10	沒想到海蟾蜍沒有天敵自己反倒就成了害蟲	0.5652573434202137	-0.6382721639823732	43.6604179818611	5.17006802721089	-2.49729539555718	18.5179181914457	27.9098840256453	0.9248610698961601
1	10	嚴重威脅原生物種	0.1931245983544616	-0.6272720591144818	34.1093185857018	5.12820512820513	-1.14190716102757	15.9208577927015	25.3895502393191	3.7852463252730297
1	10	還有網友說	-0.11684980031672246	-1.0222763947112876	46.0193854742842	6.54364611961785	2.58623795942277	15.0501893800024	24.4351144997293	4.7787411663574595
1	10	怎麼不乾脆把袋獾送去澳洲東部吃老鼠解決當地的鼠患呢	0.6324572921847242	-0.3665315444204064	31.743209933953	5.82750582750583	2.15440476871146	19.1360258933455	25.8153458556397	0.22030820055530986
1	10	不管哪一個地方	-0.01327304066878149	-1.2211255279974251	60.9875181898063	7.21723889060728	4.03733083458885	13.8787061508476	15.6953650209382	3.5653628994254505
1	10	人類一旦介入	0.07736790528415652	-0.8560488835758869	53.6615497286386	5.02092050209205	-0.400875534235099	11.0556169317444	29.494231041757	3.1322193527045283
1	10	很有可能會產生難以預料的蝴蝶效應	0.4075098729639842	-0.3979400086720626	42.7660072152988	6.26051570998161	-1.61904214271629	20.7458668299502	21.9014313292354	1.483419899672227
1	10	你們認為	-0.3053948010664313	-0.9586073148417197	54.0984593162561	8.08080808080808	4.24264040396905	9.75384862907534	9.47655899963137	2.997829540739709
1	10	人為干預應該要做到什麼樣的程度	0.3873898263387294	-0.7212463990471756	36.6845589135641	6.14754098360656	1.35652582925632	14.261130679778	15.1385002315977	0.571100826188555
1	10	我們要怎麼樣決定哪些物種該救	0.37474834601010387	-1.0222763947112876	33.1254416411484	5.9071729957805905	-0.536124977012929	15.8879473348979	23.2851448039937	1.8287369375029279
1	9	嗨大家今天過得好嗎	0.016239191042638865	-1.490797477668897	42.6831560175196	8.66968500144495	2.26214894815576	10.7549516227032	9.61799579518212	0
1	9	歡迎回到理科太太	0.06430820668295982	-1.1123826996642645	38.2214730597952	6.89893066574681	0.532921876341064	10.9125035181188	8.33326706009972	4.46296946138883
1	9	聽說很多可愛的粉絲喜歡邊聽理科太太邊吃午餐	0.5260548247731113	-0.47108329972234525	36.2907018968847	6.25409494311752	0.607701533970867	14.6307655559239	9.74682316475154	1.9581015971973181
1	9	那我們今天就來講大便吧	0.19783169332890285	-0.8386319977650252	37.513052061651905	6.97526949904883	0.0273790733619677	11.2653342829878	12.2177731545425	3.1160885367511097
1	9	小腸消化完食物之後	0.25224605047311827	-1.3914739664228113	22.5565003443295	5.03496503496504	1.12527745852329	8.55555585874073	11.4576755132154	2.235174893397213
1	9	那些食物的殘渣就會被帶進大腸裡面	0.3947842790470374	-0.9586073148417789	45.7847225253995	6.44667391917483	-0.5403256878589	10.529445609931	8.561447921288	0.36808064151389097
1	9	那些渣渣和水分啊	0.13513265137677483	-1.3429441471428885	25.2852701866559	5.86080586080586	2.20066214291596	11.8418378923236	12.3673501615492	9.08855747026075
1	9	在大腸的旅行過程之中會經過升結腸橫結腸降結腸乙狀結腸和直腸	0.7287270336587905	-1.471083299722353	40.1771022390495	5.41590408247115	-0.716107029826689	12.3247915185874	13.2587233845583	0.949628621508978
1	9	最後經過肛門排出去	0.315172357208987	-0.48811663902112695	37.1677342099592	4.35582228245088	-0.112765815050772	11.9107853366429	14.4980298855449	3.051159247447798
1	9	很合理的就是啊這些食物的殘渣	0.35185426047875257	-1.3893398369101115	39.4739621837229	6.22692701151982	2.478711574391	12.3080197156534	9.92727001507037	7.35090094320429
1	9	在大腸的時間待得愈久	0.25307133645725527	-0.8860566476931665	51.2990351491761	5.58378468926238	0.0578371523031388	9.80825164442542	15.1852724143284	1.474072170869512
1	9	水分就被吸收地愈多所以他就愈乾	0.4256972133625911	-0.9208187539523716	44.3954340871032	5.62851782363978	-0.325825959814333	10.4050237251357	7.70560485723965	1.7639281204900472
1	9	他最後到乙狀結腸之後會再來一次大吸水	0.5352941200427705	-1.0259490972071195	44.1483775989717	5.24781341107872	1.42633556239144	12.3618167302699	16.0232667860893	6.61153749522211
1	9	然後這時候他就會刺激你的腸壁你的肛門內括約肌就會覺得	0.677679937256738	-0.9295926782598692	37.3285959368844	5.46126701394724	-0.171229127138604	14.1353992824066	13.8847672569718	0.302384909574291
1	9	你就會有便意	0.00800367184015935	-0.5157001606532142	68.4945563962315	5.89043785588062	-0.500644272212848	11.7017960678001	14.9485420800255	0.044882395808511055
1	9	如果這時候不方便去上廁所的話	0.25406445291433793	-1.823908740944507	64.4240951974745	7.79944289693593	1.72347799327218	13.7936257082844	8.94364844342955	5.600042209827199
1	9	你就可以用念力去控制你的	0.2996380249790756	-1.2510371387438333	53.9462431243626	6.01926163723917	0.832194321722689	15.1429736899679	14.4115136261037	1.2665291244817891
1	9	骨盆底肌肉	-0.01533769380989339	-1.2596373105057586	35.2185609212769	5.17973686936704	0.0320823339939741	10.8710039457479	8.00750447453361	1.23337127726102
1	9	恥骨直腸肌	0.05880548667590681	-1.1249387366082837	23.7467479696241	4.36681222707424	-1.48703606180606	10.3049328976236	14.1461200211812	1.5312108283742398
